Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
36582041,How to Die:  An Ancient Guide to the End of Life,Seneca,"Seneca, Seneca",James S. Romm,"=""0691175578""","=""9780691175577""",3,4.05,Princeton University Press,Paperback,256,2018,2017,2021/11/22,2021/11/21,"2021, non-fiction, philosophy-theology","2021 (#81), non-fiction (#386), philosophy-theology (#191)",read,,,,1,0
13588433,The Half-life of Facts: Why Everything We Know Has an Expiration Date,Samuel Arbesman,"Arbesman, Samuel",,"=""159184472X""","=""9781591844723""",4,3.56,Current,Hardcover,256,2012,2012,2021/11/21,2021/11/18,"2021, non-fiction, philosophy-theology","2021 (#80), non-fiction (#385), philosophy-theology (#190)",read,,,,1,0
31451186,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374115249""","=""9780374115241""",2,3.93,"MCD / Farrar, Straus and Giroux ",Hardcover,323,2017,2017,2021/11/18,2021/11/15,"2021, fiction","2021 (#79), fiction (#136)",read,,,,1,0
52756428,The Socrates Express: In Search of Life Lessons from Dead Philosophers,Eric    Weiner,"Weiner, Eric",,"=""1501129015""","=""9781501129018""",3,4.11,Avid Reader Press / Simon  Schuster,Hardcover,352,2020,2020,2021/11/15,2021/11/05,"2021, non-fiction, philosophy-theology","2021 (#78), non-fiction (#384), philosophy-theology (#189)",read,,,,1,0
43521324,The Hot Hand: The Mystery and Science of Streaks,Ben  Cohen,"Cohen, Ben",,"=""0062820729""","=""9780062820723""",3,3.79,Custom House,Hardcover,304,2020,2020,2021/11/03,2021/11/01,"2021, non-fiction, science-history","2021 (#77), non-fiction (#383), science-history (#215)",read,,,,1,0
58690345,Ten Days in Physics That Shook the World,Brian Clegg,"Clegg, Brian",,"=""""","=""""",3,3.33,Icon Books,Kindle Edition,,2021,2021,2021/11/01,2021/10/28,"2021, non-fiction, science-history","2021 (#76), non-fiction (#382), science-history (#214)",read,,,,1,0
56221360,Konferensen,Mats Strandberg,"Strandberg, Mats",,"=""""","=""9789113081533""",3,3.74,Norstedts,Hardcover,354,2021,2021,,2021/10/28,"2021, fiction","2021 (#75), fiction (#135)",read,,,,1,0
42269460,Outsideren,Stephen King,"King, Stephen",Jakob Levinsen,"=""8740049973""","=""9788740049978""",3,3.99,Hr. Ferdinand ,Paperback,601,2018,2018,,2021/10/28,"2021, fiction","2021 (#74), fiction (#134)",read,,,,1,0
23562384,Väckelse,Stephen King,"King, Stephen",Boo Cassel,"=""9100142743""","=""9789100142742""",3,3.79,Albert Bonniers Förlag,Hardcover,408,2014,2014,,2021/10/28,"2021, fiction","2021 (#73), fiction (#133)",read,,,,1,0
278227,How We Survived Communism and Even Laughed,Slavenka Drakulić,"Drakulić, Slavenka",,"=""""","=""""",4,4.12,Harper Perennial,Paperback,197,2016,1991,2021/10/28,2021/10/14,"2021, biography-memoarer, science-history, non-fiction","2021 (#71), biography-memoarer (#58), science-history (#213), non-fiction (#381)",read,,,,1,0
59003546,"Kokain (Vanessa Frank, #4)",Pascal Engman,"Engman, Pascal",,"=""""","=""9789189298538""",4,4.16,Bookmark,Hardcover,585,2021,,2021/10/28,2021/10/09,"2021, fiction","2021 (#72), fiction (#132)",read,,,,1,0
40611015,The Light in the Dark: A Winter Journal,Horatio Clare,"Clare, Horatio",,"=""1783964049""","=""9781783964048""",2,3.86,Elliott & Thompson,Hardcover,208,2018,2018,2021/10/14,2021/10/14,"2021, non-fiction, science-history","2021 (#70), non-fiction (#380), science-history (#212)",read,,,,1,0
58367045,1795,Niklas Natt och Dag,"Dag, Niklas Natt och",,"=""""","=""9789137153728""",3,3.31,Bokförlaget Forum,Hardcover,459,2021,2021,2021/09/29,2021/10/09,"2021, fiction","2021 (#69), fiction (#131)",read,,,,1,0
51559405,Blod säljer,Stephen King,"King, Stephen",John-Henri Holmberg,"=""""","=""9789100184018""",4,4.01,Albert Bonniers Förlag,Hardcover,501,2020,2020,2021/10/09,2021/10/09,"2021, fiction","2021 (#67), fiction (#130)",read,,,,1,0
25455745,De underkända (Sebastian Bergman #5),Michael Hjorth,"Hjorth, Michael",Hans Rosenfeldt,"=""""","=""9789113066776""",3,4.18,Norstedts,Hardcover,403,2015,2015,2021/07/02,2021/08/27,"2021, fiction","2021 (#60), fiction (#127)",read,,,,1,0
41213154,"En högre rättvisa (Sebastian Bergman, #6)",Michael Hjorth,"Hjorth, Michael",Hans Rosenfeldt,"=""9113070886""","=""9789113070889""",3,3.98,Nordstedts,Hardcover,406,2018,2018,2021/08/09,2021/08/27,"2021, fiction","2021 (#61), fiction (#128)",read,,,,1,0
57652958,Gas Man,Colin Black,"Black, Colin",,"=""0008470146""","=""9780008470142""",3,3.92,HarperCollinsIreland,Paperback,304,2021,,2021/09/16,2021/10/09,"2021, biography-memoarer, non-fiction, övrigt","2021 (#66), biography-memoarer (#57), non-fiction (#378), övrigt (#13)",read,,,,1,0
386162,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,4.23,Del Rey,Paperback,193,2007,1979,2018/05/15,2018/05/14,"fiction, 2018, 2021","fiction (#34), 2018 (#59), 2021 (#65)",read,,,,2,0
41571759,Conscious: A Brief Guide to the Fundamental Mystery of the Mind,Annaka Harris,"Harris, Annaka",,"=""0062906712""","=""9780062906717""",4,3.85,Harper,Hardcover,144,2019,2019,2021/09/03,2019/06/07,"2019, non-fiction, philosophy-theology, 2021","2019 (#16), non-fiction (#230), philosophy-theology (#120), 2021 (#64)",read,,,,2,0
41061652,"The Social Leap: The New Evolutionary Science of Who We Are, Where We Come From, and What Makes Us Happy",William Von Hippel,"Hippel, William Von",,"=""""","=""""",3,4.25,Harper Wave,Kindle Edition,294,2018,2018,2021/09/02,2021/09/03,"2021, non-fiction, science-history","2021 (#63), non-fiction (#377), science-history (#210)",read,,,,1,0
58164672,"Som man sår (Sebastian Bergman, #7)",Michael Hjorth,"Hjorth, Michael","Hans Rosenfeldt, Elina Lustig","=""""","=""9789113115269""",3,4.20,Norstedts,Hardcover,376,2021,2021,2021/09/03,2021/09/03,"2021, fiction","2021 (#62), fiction (#129)",read,,,,1,0
55707541,"Sweetness in the Blood: Race, Risk, and Type 2 Diabetes",James Doucet-Battle,"Doucet-Battle, James",,"=""1517908493""","=""9781517908492""",0,3.75,Univ Of Minnesota Press,Paperback,240,2021,,2021/06/11,2021/06/11,delvis-läst,delvis-läst (#15),delvis-läst,,,,1,0
5112465,Relativity: A Very Short Introduction,Russell Stannard,"Stannard, Russell",,"=""0199236224""","=""9780199236220""",3,3.93,"Oxford University Press, USA",Paperback,114,2008,2008,2021/07/15,2021/07/16,,,read,,,,1,0
100019,Ancient Philosophy: A Very Short Introduction,Julia Annas,"Annas, Julia",,"=""0192853570""","=""9780192853578""",2,3.60,Oxford University Press,Paperback,133,2001,2000,2021/07/15,2021/07/16,"2021, non-fiction, philosophy-theology","2021 (#56), non-fiction (#374), philosophy-theology (#185)",read,,,,1,0
1917358,Political Ideals,Bertrand Russell,"Russell, Bertrand",,"=""0851247318""","=""9780851247311""",3,3.87,Parkwest Publications,Paperback,93,2008,1917,2021/08/20,2021/08/20,"2021, non-fiction, philosophy-theology","2021 (#57), non-fiction (#375), philosophy-theology (#186)",read,,,,1,0
22550647,Den stumma flickan (Sebastian Bergman #4),Michael Hjorth,"Hjorth, Michael","Hans Rosenfeldt, Aljoša Molnar","=""9113055968""","=""9789113055961""",3,4.12,Norstedts,Hardcover,450,2014,2014,2021/08/20,2021/08/20,"2021, fiction","2021 (#58), fiction (#126)",read,,,,1,0
55339408,Noise: A Flaw in Human Judgment,Daniel Kahneman,"Kahneman, Daniel","Olivier Sibony, Cass R. Sunstein","=""0316451401""","=""9780316451406""",4,3.64,"Little, Brown Spark",Hardcover,454,2021,2021,2021/08/20,2021/08/20,"2021, non-fiction, philosophy-theology","2021 (#59), non-fiction (#376), philosophy-theology (#187)",read,,,,2,0
254497,Consciousness: A Very Short Introduction,Susan Blackmore,"Blackmore, Susan",,"=""0192805851""","=""9780192805850""",4,3.84,Oxford University Press,Paperback,146,2005,2003,,2021/07/16,"2021, non-fiction, philosophy-theology","2021 (#55), non-fiction (#373), philosophy-theology (#184)",read,,,,1,0
29434930,One World Now: The Ethics of Globalization,Peter Singer,"Singer, Peter",,"=""0300196059""","=""9780300196054""",4,3.74,Yale University Press,Paperback,280,2016,2002,2018/11/06,2018/11/04,"2018, non-fiction, philosophy-theology","2018 (#128), non-fiction (#146), philosophy-theology (#82)",read,,,,1,0
15816556,Time Reborn: From the Crisis in Physics to the Future of the Universe,Lee Smolin,"Smolin, Lee",,"=""0547511728""","=""9780547511726""",5,3.85,Houghton Mifflin Harcourt,Hardcover,352,2013,2013,2020/01/30,2019/03/15,"2019, non-fiction, science-history, läs-igen","2019 (#55), non-fiction (#199), science-history (#106), läs-igen (#2)",read,,,,3,0
16142290,Fjällgraven  (Sebastian Bergman #3),Michael Hjorth,"Hjorth, Michael",Hans Rosenfeldt,"=""9113044168""","=""9789113044163""",3,3.84,Norstedts,Hardback,425,2012,2012,2021/07/11,2021/07/11,"2021, fiction","2021 (#54), fiction (#125)",read,,,,1,0
35069558,"This Idea Is Brilliant: Lost, Overlooked, and Underappreciated Scientific Concepts Everyone Should Know",John Brockman,"Brockman, John",,"=""0062698214""","=""9780062698216""",0,3.88,Harper Perennial,Paperback,515,2018,2018,,2018/03/06,delvis-läst,delvis-läst (#16),delvis-läst,,,,0,0
55397282,"Barth, Bonhoeffer, and Modern Politics",Joshua Mauldin,"Mauldin, Joshua",,"=""0192637525""","=""9780192637529""",2,3.80,"Oxford University Press, USA",ebook,264,2021,,2021/07/11,2021/06/15,"2021, non-fiction, philosophy-theology","2021 (#53), non-fiction (#372), philosophy-theology (#183)",read,,,,1,0
770989,Game Theory: A Very Short Introduction,Ken Binmore,"Binmore, Ken",,"=""0199218463""","=""9780199218462""",3,3.20,"Oxford University Press, USA",Paperback,200,2008,2007,2021/06/30,2021/06/28,"2021, non-fiction, science-history","2021 (#52), non-fiction (#371), science-history (#209)",read,,,,1,0
55332506,Philosophy of Physics: A Very Short Introduction,David     Wallace,"Wallace, David",,"=""0198814321""","=""9780198814320""",3,3.89,"Oxford University Press, USA",Paperback,160,2021,2021,2021/06/28,2021/06/24,"2021, non-fiction, philosophy-theology, science-history","2021 (#51), non-fiction (#370), philosophy-theology (#182), science-history (#208)",read,,,,1,0
18816611,Hidden In Plain Sight: The simple link between relativity and quantum mechanics,Andrew H. Thomas,"Thomas, Andrew H.",,"=""""","=""""",4,3.98,,Kindle Edition,193,2012,2012,2021/06/24,2021/06/23,"2021, non-fiction, philosophy-theology","2021 (#50), non-fiction (#369), philosophy-theology (#181)",read,,,,1,0
13399107,Lärjungen  (Sebastian Bergman #2),Michael Hjorth,"Hjorth, Michael",Hans Rosenfeldt,"=""9113033980""","=""9789113033983""",3,4.16,Norstedts,Hardcover,494,2011,2011,2021/06/21,2021/06/20,"2021, fiction","2021 (#49), fiction (#124)",read,,,,1,0
5997807,Nothing: A Very Short Introduction,Frank Close,"Close, Frank",,"=""0199225869""","=""9780199225866""",3,3.70,"Oxford University Press, USA",Paperback,176,2009,2009,2021/06/15,2021/06/13,"2021, non-fiction","2021 (#48), non-fiction (#368)",read,,,,1,0
21851281,Levande Begravd,Peter James,"James, Peter",,"=""""","=""9789174750126""",2,4.06,Ponto Pocket,,366,2011,2005,2021/06/11,2021/06/07,"2021, fiction","2021 (#47), fiction (#123)",read,,,,1,0
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,"=""0743264738""","=""9780743264730""",3,4.15,Simon & Schuster,Hardcover,675,2007,2007,2021/06/07,2021/06/03,"2021, biography-memoarer, non-fiction","2021 (#46), biography-memoarer (#56), non-fiction (#367)",read,,,,1,0
18889383,The Secrets of Consciousness,Scientific American,"American, Scientific",,"=""""","=""""",3,3.86,Scientific American,Kindle Edition,,2013,,2021/06/03,2021/05/28,"2021, non-fiction, science-history","2021 (#45), non-fiction (#366), science-history (#207)",read,,,,1,0
9370750,"Det fördolda  (Sebastian Bergman, #1)",Michael Hjorth,"Hjorth, Michael",Hans Rosenfeldt,"=""""","=""9789113028293""",4,4.03,Norstedts,Paperback,420,2010,2010,2021/06/01,2021/06/01,"2021, fiction","2021 (#44), fiction (#122)",read,,,,1,0
16079844,Miraklet i Anderna,Nando Parrado,"Parrado, Nando",Vince Rause,"=""9170027668""","=""9789170027666""",3,4.29,Bra Böcker,Paperback,316,2009,2006,2021/05/28,2021/05/27,"2021, biography-memoarer, non-fiction","2021 (#42), biography-memoarer (#55), non-fiction (#364)",read,,,,1,0
7841672,For the Love of Physics: From the End of the Rainbow to the Edge of Time - A Journey Through the Wonders of Physics,Walter Lewin,"Lewin, Walter",Warren Goldstein,"=""1439108277""","=""9781439108277""",3,4.25,Free Press,Hardcover,301,2011,2011,2021/05/27,2021/05/24,"2021, non-fiction, science-history","2021 (#41), non-fiction (#363), science-history (#205)",read,,,,1,0
54911607,The Guest List,Lucy Foley,"Foley, Lucy",,"=""0062868934""","=""9780062868930""",2,3.85,William Morrow,Hardcover,313,2020,2020,2021/05/24,2021/05/20,"2021, fiction","2021 (#40), fiction (#121)",read,,,,1,0
42660463,Twas the Nightshift Before Christmas,Adam Kay,"Kay, Adam",Stephanie von Reiswitz,"=""""","=""""",4,4.14,Picador,Hardcover,144,2019,2019,,2021/05/20,"2021, biography-memoarer, non-fiction, övrigt","2021 (#39), biography-memoarer (#54), non-fiction (#362), övrigt (#12)",read,,,,1,0
30227750,Why Knowledge Matters: Rescuing Our Children from Failed Educational Theories,E.D. Hirsch Jr.,"Jr., E.D. Hirsch",,"=""1612509525""","=""9781612509525""",3,4.16,Harvard Education Press,Paperback,280,2016,,,2021/05/20,"2021, non-fiction, philosophy-theology","2021 (#38), non-fiction (#361), philosophy-theology (#180)",read,,,,1,0
57818520,Senare,Stephen King,"King, Stephen",John-Henri Holmberg,"=""""","=""9789100188535""",4,4.00,Albert Bonniers Förlag,Hardcover,266,2021,2021,2021/05/18,2021/05/17,"2021, fiction","2021 (#37), fiction (#120)",read,,,,1,0
433443,"An Introduction to Information Theory: Symbols, Signals and Noise",John Robinson Pierce,"Pierce, John Robinson",,"=""0486240614""","=""9780486240619""",3,3.92,Dover Publications,Paperback,306,1980,1961,2021/05/17,2021/05/11,"2021, non-fiction, science-history","2021 (#36), non-fiction (#360), science-history (#204)",read,,,,1,0
51257167,Islamismen i Sverige - Muslimska Brödraskapet,Johan Westerholm,"Westerholm, Johan",,"=""""","=""9789198488845""",0,3.63,Greycat Publishing House,Paperback,,,,2021/05/16,2021/03/30,"2021, non-fiction, philosophy-theology","2021 (#35), non-fiction (#359), philosophy-theology (#179)",read,,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",4,4.52,Ballantine Books,Hardcover,476,2021,2021,2021/05/11,2021/05/05,"2021, fiction","2021 (#34), fiction (#119)",read,,,,1,0
57593143,"Einstein’s Fridge: The Science of Fire, Ice and the Universe",Paul Sen,"Sen, Paul",,"=""""","=""""",5,4.28,,Kindle Edition,,2021,,2021/04/26,2021/04/20,"2021, non-fiction, science-history","2021 (#28), non-fiction (#353), science-history (#203)",read,,,,1,0
6087679,Staten,Plato,"Plato, Plato",,"=""8772891777""","=""9788772891774""",3,3.96,Museum Tusculanums Forlag,,478,1992,-375,,2018/03/03,"2021, non-fiction, philosophy-theology","2021 (#33), non-fiction (#358), philosophy-theology (#178)",read,,,,1,0
67896,Tao Te Ching,Lao Tzu,"Tzu, Lao","Jacob Needleman, Brian Browne Walker, Jane English, James Legge, Toinette Lippe, Vladimir Antonov, Claudio Lamparelli, Gia-Fu Feng, Mikhail Nikolenko","=""0679724346""","=""9780679724346""",2,4.29,Vintage,Paperback,160,1989,-400,2021/04/29,2021/04/29,"2021, non-fiction, philosophy-theology","2021 (#32), non-fiction (#357), philosophy-theology (#177)",read,,,,1,0
10534,The Art of War,Sun Tzu,"Tzu, Sun","Thomas Cleary, Livio Buttignol, Pulat Otkan, Кирило Булкін","=""""","=""""",3,3.97,Harper Press,Paperback,273,2005,-500,2021/04/29,2021/04/29,"2021, non-fiction, övrigt","2021 (#31), non-fiction (#356), övrigt (#11)",read,,,,1,0
60080,Groundwork of the Metaphysics of Morals,Immanuel Kant,"Kant, Immanuel","Mary J. Gregor, Christine M. Korsgaard","=""0521626951""","=""9780521626958""",3,3.84,Cambridge University Press,Paperback,120,1998,1785,2021/04/29,2021/04/28,"2021, non-fiction, philosophy-theology","2021 (#30), non-fiction (#355), philosophy-theology (#176)",read,,,,1,0
55378874,A Runner's High: My Life in Motion,Dean Karnazes,"Karnazes, Dean",,"=""""","=""""",3,4.11,,Kindle Edition,256,2021,2021,2021/04/28,2021/04/26,"2021, biography-memoarer, non-fiction, övrigt","2021 (#29), biography-memoarer (#53), non-fiction (#354), övrigt (#10)",read,,,,1,0
45776,Feynman's Rainbow: A Search for Beauty in Physics and in Life,Leonard Mlodinow,"Mlodinow, Leonard",,"=""0446692514""","=""9780446692519""",0,4.03,Grand Central Publishing,Paperback,192,2004,2005,,2021/04/26,to-read,to-read (#33),to-read,,,,0,0
28789699,Now: The Physics of Time,Richard A. Muller,"Muller, Richard A.",,"=""0393285235""","=""9780393285239""",0,3.90,W. W. Norton  Company,Hardcover,364,2016,2016,,2021/04/26,to-read,to-read (#32),to-read,,,,0,0
34511,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",3,4.21,,Paperback,496,2003,2003,2021/04/20,2021/04/13,"2021, fiction","2021 (#27), fiction (#118)",read,,,,1,0
53995031,Kvantfysiken och livet: våra innersta mekanismer och världarna omkring oss,Joar Svanvik,"Svanvik, Joar","Göran Johansson, Ingemar Ernberg, Göran Wendin, Tomas Lindblad","=""""","=""9789189043305""",3,3.35,Volante,Hardcover,157,2020,2020,2021/04/13,2021/04/12,"2021, non-fiction, science-history","2021 (#26), non-fiction (#352), science-history (#202)",read,,,,1,0
50358526,The Pattern Seekers: How Autism Drives Human Invention,Simon Baron-Cohen,"Baron-Cohen, Simon",,"=""1541647149""","=""9781541647145""",4,3.58,Basic Books,Hardcover,272,2020,2020,2021/04/11,2021/04/07,"2021, non-fiction, science-history","2021 (#25), non-fiction (#351), science-history (#201)",read,,,,1,0
30254623,Anaximander,Carlo Rovelli,"Rovelli, Carlo",,"=""159416262X""","=""9781594162626""",4,4.10,Westholme Publishing,Paperback,200,2016,2005,2021/04/10,2021/03/29,"2021, biography-memoarer, non-fiction, philosophy-theology, science-history","2021 (#24), biography-memoarer (#52), non-fiction (#350), philosophy-theology (#175), science-history (#200)",read,,,,1,0
52003858,Philosophical Method: A Very Short Introduction,Timothy Williamson,"Williamson, Timothy",,"=""0198810008""","=""9780198810001""",4,3.73,"Oxford University Press, USA",Paperback,160,2020,,2021/04/07,2021/03/31,"2021, non-fiction, philosophy-theology","2021 (#23), non-fiction (#349), philosophy-theology (#174)",read,,,,1,0
